"2012 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of March 8, 2012.  Includes all 2012 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2012, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2012 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Georgia,Douglas,Coventry Health Care,Advantra Silver (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5302,3,0,"$4,375 ",2.5
Georgia,Douglas,Coventry Health Care,Advantra Silver Plus (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H5302,6,0,"$4,200 ",2.5
Georgia,Douglas,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Douglas,Humana Insurance Company,HumanaChoice H5214-003 (PPO),Local PPO,$42.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5214,3,0,"$4,900 ",3
Georgia,Douglas,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Douglas,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Douglas,Kaiser Permanente Senior Advantage,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00 ,$0 ,Enhanced,All Generics and Few Brands,EA,H1170,9,0,"$3,400 ",4.5
Georgia,Douglas,Kaiser Permanente Senior Advantage,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$61.00 ,$0 ,Enhanced,All Generics and Few Brands,EA,H1170,2,0,"$3,400 ",4.5
Georgia,Douglas,Blue Cross Blue Shield of Georgia,Medicare Preferred Core (PPO),Local PPO,$0.00 ,$60 ,Enhanced,No Gap Coverage,EA,H9947,1,0,"$4,900 ",Plan too new to be measured
Georgia,Douglas,Blue Cross Blue Shield of Georgia,Medicare Preferred Online (PPO),Local PPO,$0.00 ,$60 ,Enhanced,Many Generics,EA,H9947,3,0,"$6,700 ",Plan too new to be measured
Georgia,Douglas,Blue Cross Blue Shield of Georgia,Medicare Preferred Premier (PPO),Local PPO,$40.00 ,$60 ,Enhanced,Many Generics,EA,H9947,2,0,"$3,400 ",Plan too new to be measured
Georgia,Douglas,Coventry Health Care,Silver Advantage (HMO),Local HMO,$29.60 ,$0 ,Enhanced,Many Generics,EA,H5302,7,0,"$6,500 ",2.5
Georgia,Douglas,WellCare,WellCare Value (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H1112,27,0,"$4,000 ",3
Georgia,Early,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Early,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Early,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Early,Humana Insurance Company,Humana Gold Choice H2944-114 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,114,0,"$5,900 ",3
Georgia,Early,Humana Insurance Company,Humana Gold Choice H2944-193 (PFFS),PFFS *,$15.00 ,,,,,H2944,193,0,"$6,700 ",3
Georgia,Early,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Early,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Early,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Early,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Early,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$70.00 ,,,,,H5421,208,0,"$3,250 ",2.5
Georgia,Early,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$35.00 ,,,,,H5421,48,0,"$6,700 ",2.5
Georgia,Early,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$114.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,214,0,"$3,250 ",2.5
Georgia,Early,Universal American Corp.,Today's Options Premier Plus 450C (PFFS),PFFS,$56.00 ,$35 ,Basic,No Gap Coverage,BA,H5421,72,0,"$6,700 ",2.5
Georgia,Early,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,10,"$4,000 ",3
Georgia,Early,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,10,"$4,000 ",3
Georgia,Echols,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Echols,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Echols,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Echols,Humana Insurance Company,Humana Gold Choice H2944-114 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,114,0,"$5,900 ",3
Georgia,Echols,Humana Insurance Company,Humana Gold Choice H2944-193 (PFFS),PFFS *,$15.00 ,,,,,H2944,193,0,"$6,700 ",3
Georgia,Echols,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Echols,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Echols,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Echols,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Echols,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$110.00 ,,,,,H5421,210,0,"$3,250 ",2.5
Georgia,Echols,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$75.00 ,,,,,H5421,56,0,"$6,700 ",2.5
Georgia,Echols,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$165.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,68,0,"$3,250 ",2.5
Georgia,Echols,Universal American Corp.,Today's Options Premier Plus 450E (PFFS),PFFS,$108.00 ,$65 ,Basic,No Gap Coverage,BA,H5421,74,0,"$6,700 ",2.5
Georgia,Echols,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,10,"$4,000 ",3
Georgia,Echols,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,10,"$4,000 ",3
Georgia,Effingham,Coventry Health Care,Advantra Elite (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5302,9,0,"$3,300 ",2.5
Georgia,Effingham,Coventry Health Care,Advantra Silver (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5302,3,0,"$4,375 ",2.5
Georgia,Effingham,Blue Cross Blue Shield Healthcare Plan of Georgia,BlueValue Basic (HMO),Local HMO,$0.00 ,$60 ,Enhanced,No Gap Coverage,EA,H5422,6,0,"$4,500 ",3
Georgia,Effingham,Blue Cross Blue Shield Healthcare Plan of Georgia,BlueValue Secure (HMO),Local HMO,$25.00 ,$60 ,Enhanced,Many Generics,EA,H5422,2,0,"$3,300 ",3
Georgia,Effingham,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Effingham,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Effingham,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Effingham,Coventry Health Care,Silver Advantage (HMO),Local HMO,$29.60 ,$0 ,Enhanced,Many Generics,EA,H5302,7,0,"$6,500 ",2.5
Georgia,Effingham,Southeast Community Care,Southeast Community Care - Plus (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5578,2,0,"$4,950 ",2
Georgia,Elbert,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Elbert,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Elbert,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Elbert,Humana Insurance Company,Humana Gold Choice H8145-079 (PFFS),PFFS,$70.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H8145,79,0,"$5,900 ",Plan too new to be measured
Georgia,Elbert,Humana Insurance Company,Humana Gold Choice H8145-117 (PFFS),PFFS *,$15.00 ,,,,,H8145,117,0,"$6,700 ",Plan too new to be measured
Georgia,Elbert,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Elbert,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Elbert,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Elbert,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Elbert,Southeast Community Care,Southeast Community Care - Plus (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5578,6,0,"$6,700 ",2
Georgia,Elbert,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$60.00 ,,,,,H5421,207,0,"$3,250 ",2.5
Georgia,Elbert,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$25.00 ,,,,,H5421,47,0,"$6,700 ",2.5
Georgia,Elbert,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$119.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,213,0,"$3,250 ",2.5
Georgia,Elbert,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$60.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,65,0,"$6,700 ",2.5
Georgia,Elbert,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$0.00 ,,,,,H5435,1,0,"$6,200 ",3
Georgia,Elbert,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$28.00 ,$0 ,Basic,No Gap Coverage,BA,H5435,14,0,"$6,700 ",3
Georgia,Elbert,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,10,"$4,000 ",3
Georgia,Elbert,Sterling Life Insurance Company,WindsorSterling Gold Plus Plan (PPO),Local PPO,$55.00 ,$0 ,Basic,No Gap Coverage,BA,H9988,2,0,"$4,000 ",Not enough data to calculate overall rating
Georgia,Elbert,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,10,"$4,000 ",3
Georgia,Emanuel,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Emanuel,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Emanuel,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Emanuel,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Emanuel,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Emanuel,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Emanuel,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Emanuel,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$95.00 ,,,,,H5421,209,0,"$3,250 ",2.5
Georgia,Emanuel,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$60.00 ,,,,,H5421,49,0,"$6,700 ",2.5
Georgia,Emanuel,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$139.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,67,0,"$3,250 ",2.5
Georgia,Emanuel,Universal American Corp.,Today's Options Premier Plus 450D (PFFS),PFFS,$82.00 ,$50 ,Basic,No Gap Coverage,BA,H5421,73,0,"$6,700 ",2.5
Georgia,Emanuel,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,10,"$4,000 ",3
Georgia,Emanuel,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,10,"$4,000 ",3
Georgia,Evans,Coventry Health Care,Advantra Elite (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5302,9,0,"$3,300 ",2.5
Georgia,Evans,Coventry Health Care,Advantra Silver (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5302,3,0,"$4,375 ",2.5
Georgia,Evans,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Evans,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Evans,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Evans,Humana Insurance Company,Humana Gold Choice H2944-114 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,114,0,"$5,900 ",3
Georgia,Evans,Humana Insurance Company,Humana Gold Choice H2944-193 (PFFS),PFFS *,$15.00 ,,,,,H2944,193,0,"$6,700 ",3
Georgia,Evans,Humana Insurance Company,HumanaChoice H5214-012 (PPO),Local PPO,$31.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H5214,12,0,"$4,900 ",3
Georgia,Evans,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Evans,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Evans,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Evans,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Evans,Coventry Health Care,Silver Advantage (HMO),Local HMO,$29.60 ,$0 ,Enhanced,Many Generics,EA,H5302,7,0,"$6,500 ",2.5
Georgia,Evans,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$35.00 ,,,,,H5421,206,0,"$3,250 ",2.5
Georgia,Evans,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$0.00 ,,,,,H5421,46,0,"$6,700 ",2.5
Georgia,Evans,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$98.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,212,0,"$3,250 ",2.5
Georgia,Evans,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$41.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,70,0,"$6,700 ",2.5
Georgia,Evans,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,10,"$4,000 ",3
Georgia,Evans,Sterling Life Insurance Company,WindsorSterling Gold Plus Plan (PPO),Local PPO,$55.00 ,$0 ,Basic,No Gap Coverage,BA,H9988,2,0,"$4,000 ",Not enough data to calculate overall rating
Georgia,Evans,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,10,"$4,000 ",3
Georgia,Fannin,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Fannin,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Fannin,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Fannin,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Fannin,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Fannin,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Fannin,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Fannin,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$95.00 ,,,,,H5421,209,0,"$3,250 ",2.5
Georgia,Fannin,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$60.00 ,,,,,H5421,49,0,"$6,700 ",2.5
Georgia,Fannin,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$139.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,67,0,"$3,250 ",2.5
Georgia,Fannin,Universal American Corp.,Today's Options Premier Plus 450D (PFFS),PFFS,$82.00 ,$50 ,Basic,No Gap Coverage,BA,H5421,73,0,"$6,700 ",2.5
Georgia,Fannin,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$0.00 ,,,,,H5435,1,0,"$6,200 ",3
Georgia,Fannin,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$28.00 ,$0 ,Basic,No Gap Coverage,BA,H5435,14,0,"$6,700 ",3
Georgia,Fannin,Sterling Life Insurance Company,WindsorSterling Gold Access Plan (PFFS),PFFS,$60.00 ,$50 ,Basic,No Gap Coverage,BA,H5006,17,10,"$4,000 ",3
Georgia,Fannin,Sterling Life Insurance Company,WindsorSterling Silver Access Plan (PFFS),PFFS *,$30.00 ,,,,,H5006,18,10,"$4,000 ",3
Georgia,Fayette,Coventry Health Care,Advantra Elite (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5302,8,0,"$3,300 ",2.5
Georgia,Fayette,Coventry Health Care,Advantra Silver (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5302,3,0,"$4,375 ",2.5
Georgia,Fayette,Coventry Health Care,Advantra Silver Plus (HMO-POS),Local HMO,$38.00 ,$0 ,Enhanced,Many Generics,EA,H5302,6,0,"$4,200 ",2.5
Georgia,Fayette,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Fayette,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Fayette,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Fayette,Kaiser Permanente Senior Advantage,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00 ,$0 ,Enhanced,All Generics and Few Brands,EA,H1170,9,0,"$3,400 ",4.5
Georgia,Fayette,Kaiser Permanente Senior Advantage,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$61.00 ,$0 ,Enhanced,All Generics and Few Brands,EA,H1170,2,0,"$3,400 ",4.5
Georgia,Fayette,Coventry Health Care,Silver Advantage (HMO),Local HMO,$29.60 ,$0 ,Enhanced,Many Generics,EA,H5302,7,0,"$6,500 ",2.5
Georgia,Floyd,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5820,2,0,"$6,700 ",2.5
Georgia,Floyd,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00 ,,,,,H5820,26,0,"$6,700 ",2.5
Georgia,Floyd,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$70.00 ,$230 ,Basic,No Gap Coverage,BA,R9896,12,0,"$6,700 ",3
Georgia,Floyd,Humana Insurance Company,Humana Gold Choice H2944-114 (PFFS),PFFS,$61.00 ,$0 ,Enhanced,Few Generics and Few Brands,EA,H2944,114,0,"$5,900 ",3
Georgia,Floyd,Humana Insurance Company,Humana Gold Choice H2944-193 (PFFS),PFFS *,$15.00 ,,,,,H2944,193,0,"$6,700 ",3
Georgia,Floyd,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,64,0,"$4,900 ",3
Georgia,Floyd,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$76.00 ,$200 ,Basic,No Gap Coverage,BA,R5826,77,0,"$5,900 ",3
Georgia,Floyd,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential (PFFS),PFFS *,$0.00 ,,,,,H9720,38,0,"$3,400 ",3
Georgia,Floyd,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",Presidential Plus (PFFS),PFFS,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H9720,39,0,"$3,400 ",3
Georgia,Floyd,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$110.00 ,,,,,H5421,210,0,"$3,250 ",2.5
Georgia,Floyd,Universal American Corp.,Today's Options Premier 400 (PFFS),PFFS *,$75.00 ,,,,,H5421,56,0,"$6,700 ",2.5
Georgia,Floyd,Universal American Corp.,Today's Options Premier Plus 250A (PFFS),PFFS,$165.00 ,$0 ,Enhanced,No Gap Coverage,EA,H5421,68,0,"$3,250 ",2.5
Georgia,Floyd,Universal American Corp.,Today's Options Premier Plus 450E (PFFS),PFFS,$108.00 ,$65 ,Basic,No Gap Coverage,BA,H5421,74,0,"$6,700 ",2.5
Georgia,Forsyth,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H1111,6,0,"$3,900 ",2.5
Georgia,Forsyth,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00 ,$0 ,Enhanced,No Gap Coverage,EA,H2182,1,0,"$4,250 ",3
Georgia,Forsyth,Coventry Health Care,Advantra Elite (HMO),Local HMO,$0.00 ,$0 ,Enhanced,Many Generics,EA,H5302,8,0,"$3,300 ",2.5
