"2013 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of November 21, 2012.  Includes 2013 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, Medicare/Medicaid plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2013, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2013 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall            Star Rating
Florida,Hendry,Universal American Corp.,Today's Options Premier 300 (PFFS),PFFS *,$125.00,,,,,H5421,211,0, N/A ,2.5 Stars
Florida,Hendry,Universal American Corp.,Today's Options Premier Plus 350A (PFFS),PFFS,$164.00,$0,Enhanced,No Gap Coverage,EA,H5421,215,0, N/A ,2.5 Stars
Florida,Hendry,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Any, Any, Any (PFFS)",PFFS,$48.50,$0,Enhanced,No Gap Coverage,EA,H5820,002,0, N/A ,2.5 Stars
Florida,Hendry,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Any, Any, Any MA Only (PFFS)",PFFS *,$39.00,,,,,H5820,026,0, N/A ,2.5 Stars
Florida,Hendry,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R3332,001,0," $5,900 ",3 Stars
Florida,Hendry,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R5287,001,0," $4,900 ",3 Stars
Florida,Hendry,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5287,002,0," $3,500 ",3 Stars
Florida,Hendry,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$85.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,005,0," $4,750 ",3.5 Stars
Florida,Hendry,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,018,0," $4,000 ",3.5 Stars
Florida,Hendry,Humana Insurance Company,Humana Reader's Digest Healthy Living Plan (Regional PPO),Regional PPO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,074,0," $4,950 ",3.5 Stars
Florida,Hernando,WellCare,WellCare Dividend (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,032,0," $3,400 ",3 Stars
Florida,Hernando,WellCare,WellCare Value (HMO-POS),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,035,0," $5,500 ",3 Stars
Florida,Hernando,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1032,037,0," $3,400 ",3 Stars
Florida,Hernando,WellCare,WellCare Essential (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,174,0," $5,500 ",3 Stars
Florida,Hernando,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-067 (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics and Few Brands,EA,H1036,067,0," $3,400 ",4.5 Stars
Florida,Hernando,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-119 (HMO),Local HMO *,$0.00,,,,,H1036,119,0," $6,700 ",4.5 Stars
Florida,Hernando,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-141 (HMO),Local HMO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,H1036,141,0," $4,000 ",4.5 Stars
Florida,Hernando,"Preferred Care Partners, Inc.",Preferred Secure Option (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics and Few Brands,EA,H1045,023,0," $6,700 ",4 Stars
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1080,004,0," $4,200 ",3 Stars
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1080,045,0," $3,900 ",3 Stars
Florida,Hernando,Ultimate Health Plans,Ultimate Premier (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H2962,001,0," $3,000 ",Plan too new to be measured 
Florida,Hernando,Ultimate Health Plans,Ultimate Premier Plus (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H2962,002,0," $3,000 ",Plan too new to be measured 
Florida,Hernando,"Universal Health Care Insurance Company, Inc.",Universal Hassle-Free (PPO),Local PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5096,001,0," $3,400 ",Plan too new to be measured 
Florida,Hernando,"Universal Health Care Insurance Company, Inc.",Universal Hassle-Free MA Only (PPO),Local PPO *,$0.00,,,,,H5096,002,0," $3,400 ",Plan too new to be measured 
Florida,Hernando,"Universal Health Care, Inc.",Universal Masterpiece (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5404,001,0," $2,450 ",2.5 Stars
Florida,Hernando,"Universal Health Care, Inc.",Universal Masterpiece Plus (HMO),Local HMO,$29.00,$0,Enhanced,No Gap Coverage,EA,H5404,086,0," $3,400 ",2.5 Stars
Florida,Hernando,"Universal Health Care, Inc.",Universal Safeguard (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5404,144,0," $5,000 ",2.5 Stars
Florida,Hernando,"Freedom Health, Inc.",Freedom Savings Plan (HMO),Local HMO *,$0.00,,,,,H5427,052,0," $3,400 ",3.5 Stars
Florida,Hernando,"Freedom Health, Inc.",Freedom Savings Plan Rx (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5427,054,0," $3,400 ",3.5 Stars
Florida,Hernando,"Freedom Health, Inc.",Freedom Medicare Plan Rx (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5427,060,0," $3,400 ",3.5 Stars
Florida,Hernando,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$152.00,$0,Basic,No Gap Coverage,BA,H5434,002,0," $6,700 ",3 Stars
Florida,Hernando,"Simply Healthcare Plans, Inc.",Simply More (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5471,005,0," $3,400 ",Plan too new to be measured 
Florida,Hernando,"Simply Healthcare Plans, Inc.",Simply Extra (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5471,024,0," $3,400 ",Plan too new to be measured 
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Choice (PPO),Local PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5532,001,0," $4,500 ",3 Stars
Florida,Hernando,"Optimum HealthCare, Inc.",Optimum Gold Rewards Plan (HMO-POS),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5594,001,0," $3,400 ",4 Stars
Florida,Hernando,"Optimum HealthCare, Inc.",Optimum Platinum Plan (HMO-POS),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5594,002,0," $3,400 ",4 Stars
Florida,Hernando,Coventry Summit Health Plan,Coventry Advantra Select Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5850,026,0," $3,200 ",3 Stars
Florida,Hernando,"Universal Health Care Insurance Company, Inc.","Universal Any, Any, Any (PFFS)",PFFS,$34.00,$0,Enhanced,No Gap Coverage,EA,H8098,001,0, N/A ,2 Stars
Florida,Hernando,"Universal Health Care Insurance Company, Inc.","Universal Any, Any, Any MA Only (PFFS)",PFFS *,$29.00,,,,,H8098,003,0, N/A ,2 Stars
Florida,Hernando,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$102.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,061,0, N/A ,3.5 Stars
Florida,Hernando,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R3332,001,0," $5,900 ",3 Stars
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R5287,001,0," $4,900 ",3 Stars
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5287,002,0," $3,500 ",3 Stars
Florida,Hernando,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$85.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,005,0," $4,750 ",3.5 Stars
Florida,Hernando,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,018,0," $4,000 ",3.5 Stars
Florida,Hernando,Humana Insurance Company,Humana Reader's Digest Healthy Living Plan (Regional PPO),Regional PPO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,074,0," $4,950 ",3.5 Stars
Florida,Highlands,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1032,037,0," $3,400 ",3 Stars
Florida,Highlands,WellCare,WellCare Value (HMO-POS),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1032,091,0," $3,400 ",3 Stars
Florida,Highlands,Universal American Corp.,Today's Options Premier 600 (PFFS),PFFS *,$90.00,,,,,H5421,057,0, N/A ,2.5 Stars
Florida,Highlands,Universal American Corp.,Today's Options Premier Plus 650J (PFFS),PFFS,$107.00,$130,Basic,No Gap Coverage,BA,H5421,075,0, N/A ,2.5 Stars
Florida,Highlands,Universal American Corp.,Today's Options Premier 300 (PFFS),PFFS *,$125.00,,,,,H5421,211,0, N/A ,2.5 Stars
Florida,Highlands,Universal American Corp.,Today's Options Premier Plus 350A (PFFS),PFFS,$164.00,$0,Enhanced,No Gap Coverage,EA,H5421,215,0, N/A ,2.5 Stars
Florida,Highlands,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$152.00,$0,Basic,No Gap Coverage,BA,H5434,002,0," $6,700 ",3 Stars
Florida,Highlands,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Any, Any, Any (PFFS)",PFFS,$48.50,$0,Enhanced,No Gap Coverage,EA,H5820,002,0, N/A ,2.5 Stars
Florida,Highlands,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Any, Any, Any MA Only (PFFS)",PFFS *,$39.00,,,,,H5820,026,0, N/A ,2.5 Stars
Florida,Highlands,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$102.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,061,0, N/A ,3.5 Stars
Florida,Highlands,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R3332,001,0," $5,900 ",3 Stars
Florida,Highlands,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R5287,001,0," $4,900 ",3 Stars
Florida,Highlands,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5287,002,0," $3,500 ",3 Stars
Florida,Highlands,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$85.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,005,0," $4,750 ",3.5 Stars
Florida,Highlands,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,018,0," $4,000 ",3.5 Stars
Florida,Highlands,Humana Insurance Company,Humana Reader's Digest Healthy Living Plan (Regional PPO),Regional PPO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,074,0," $4,950 ",3.5 Stars
Florida,Hillsborough,"CarePlus Health Plans, Inc.",CareOne (HMO),Local HMO,$0.00,$0,Enhanced,Some Generics and Few Brands,EA,H1019,014,0," $5,000 ",3.5 Stars
Florida,Hillsborough,"CarePlus Health Plans, Inc.",CareOne PLUS (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics and Few Brands,EA,H1019,054,0," $3,400 ",3.5 Stars
Florida,Hillsborough,"CarePlus Health Plans, Inc.",CareFree (HMO),Local HMO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,H1019,060,0," $4,000 ",3.5 Stars
Florida,Hillsborough,Florida Blue HMO,BlueMedicare HMO (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1026,038,0," $5,000 ",3 Stars
Florida,Hillsborough,WellCare,WellCare Dividend (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,032,0," $3,400 ",3 Stars
Florida,Hillsborough,WellCare,WellCare Value (HMO-POS),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,035,0," $5,500 ",3 Stars
Florida,Hillsborough,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1032,037,0," $3,400 ",3 Stars
Florida,Hillsborough,WellCare,WellCare Essential (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,174,0," $5,500 ",3 Stars
Florida,Hillsborough,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-025 (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics and Few Brands,EA,H1036,025,0," $3,400 ",4.5 Stars
Florida,Hillsborough,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-119 (HMO),Local HMO *,$0.00,,,,,H1036,119,0," $6,700 ",4.5 Stars
Florida,Hillsborough,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-141 (HMO),Local HMO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,H1036,141,0," $4,000 ",4.5 Stars
Florida,Hillsborough,"Preferred Care Partners, Inc.",Preferred Secure Option (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics and Few Brands,EA,H1045,023,0," $6,700 ",4 Stars
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1080,004,0," $4,200 ",3 Stars
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1080,045,0," $3,900 ",3 Stars
Florida,Hillsborough,FLORIDA HEALTHCARE PLUS,Sunrise (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H4199,017,0," $3,400 ",Plan too new to be measured 
Florida,Hillsborough,FLORIDA HEALTHCARE PLUS,Day Break (HMO),Local HMO,$77.50,$0,Enhanced,All Generics,EA,H4199,018,0," $3,400 ",Plan too new to be measured 
Florida,Hillsborough,FLORIDA HEALTHCARE PLUS,Day Light (HMO),Local HMO *,$0.00,,,,,H4199,019,0," $3,400 ",Plan too new to be measured 
Florida,Hillsborough,"Universal Health Care Insurance Company, Inc.",Universal Hassle-Free (PPO),Local PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5096,001,0," $3,400 ",Plan too new to be measured 
Florida,Hillsborough,"Universal Health Care Insurance Company, Inc.",Universal Hassle-Free MA Only (PPO),Local PPO *,$0.00,,,,,H5096,002,0," $3,400 ",Plan too new to be measured 
Florida,Hillsborough,"Universal Health Care, Inc.",Universal Masterpiece (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5404,001,0," $2,450 ",2.5 Stars
Florida,Hillsborough,"Universal Health Care, Inc.",Universal Masterpiece Plus (HMO),Local HMO,$29.00,$0,Enhanced,No Gap Coverage,EA,H5404,086,0," $3,400 ",2.5 Stars
Florida,Hillsborough,"Universal Health Care, Inc.",Universal Safeguard (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5404,144,0," $5,000 ",2.5 Stars
Florida,Hillsborough,Aetna Medicare,Aetna Medicare Value Plan (HMO),Local HMO,$39.00,$0,Enhanced,No Gap Coverage,EA,H5414,009,0," $3,400 ",3.5 Stars
Florida,Hillsborough,"Freedom Health, Inc.",Freedom Savings Plan (HMO),Local HMO *,$0.00,,,,,H5427,052,0," $3,400 ",3.5 Stars
Florida,Hillsborough,"Freedom Health, Inc.",Freedom Savings Plan Rx (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5427,054,0," $3,400 ",3.5 Stars
Florida,Hillsborough,"Freedom Health, Inc.",Freedom Medicare Plan Rx (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5427,060,0," $3,400 ",3.5 Stars
Florida,Hillsborough,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$152.00,$0,Basic,No Gap Coverage,BA,H5434,002,0," $6,700 ",3 Stars
Florida,Hillsborough,"Simply Healthcare Plans, Inc.",Simply More (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5471,005,0," $3,400 ",Plan too new to be measured 
Florida,Hillsborough,Aetna Medicare,Aetna Medicare Premier Plan (PPO),Local PPO,$33.00,$0,Enhanced,No Gap Coverage,EA,H5521,033,0," $6,700 ",3.5 Stars
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Choice (PPO),Local PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5532,001,0," $4,500 ",3 Stars
Florida,Hillsborough,"Optimum HealthCare, Inc.",Optimum Gold Rewards Plan (HMO-POS),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5594,001,0," $3,400 ",4 Stars
Florida,Hillsborough,"Optimum HealthCare, Inc.",Optimum Platinum Plan (HMO-POS),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5594,002,0," $3,400 ",4 Stars
Florida,Hillsborough,Physicians United Plan,PUP SIMPLE (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5696,039,0," $4,200 ",3 Stars
Florida,Hillsborough,Physicians United Plan,PUP PLUS (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5696,040,0," $6,700 ",3 Stars
Florida,Hillsborough,Coventry Summit Health Plan,Coventry Advantra Ideal (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5850,025,0," $3,400 ",3 Stars
Florida,Hillsborough,Coventry Summit Health Plan,Coventry Advantra Select Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5850,026,0," $3,200 ",3 Stars
Florida,Hillsborough,"Universal Health Care Insurance Company, Inc.","Universal Any, Any, Any (PFFS)",PFFS,$34.00,$0,Enhanced,No Gap Coverage,EA,H8098,001,0, N/A ,2 Stars
Florida,Hillsborough,"Universal Health Care Insurance Company, Inc.","Universal Any, Any, Any MA Only (PFFS)",PFFS *,$29.00,,,,,H8098,003,0, N/A ,2 Stars
Florida,Hillsborough,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$102.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,061,0, N/A ,3.5 Stars
Florida,Hillsborough,Amerigroup Community Care,Amerivantage Classic+ Rx Plan (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H8991,028,0," $6,700 ",2.5 Stars
Florida,Hillsborough,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R3332,001,0," $5,900 ",3 Stars
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R5287,001,0," $4,900 ",3 Stars
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5287,002,0," $3,500 ",3 Stars
Florida,Hillsborough,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$85.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,005,0," $4,750 ",3.5 Stars
Florida,Hillsborough,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,018,0," $4,000 ",3.5 Stars
Florida,Hillsborough,Humana Insurance Company,Humana Reader's Digest Healthy Living Plan (Regional PPO),Regional PPO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,074,0," $4,950 ",3.5 Stars
Florida,Holmes,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1032,037,0," $3,400 ",3 Stars
Florida,Holmes,WellCare,WellCare Value (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1032,079,0," $6,000 ",3 Stars
Florida,Holmes,Universal American Corp.,Today's Options Premier 600 (PFFS),PFFS *,$80.00,,,,,H5421,056,0, N/A ,2.5 Stars
Florida,Holmes,Universal American Corp.,Today's Options Premier Plus 350A (PFFS),PFFS,$175.00,$0,Enhanced,No Gap Coverage,EA,H5421,068,0, N/A ,2.5 Stars
Florida,Holmes,Universal American Corp.,Today's Options Premier Plus 650D (PFFS),PFFS,$118.00,$85,Basic,No Gap Coverage,BA,H5421,074,0, N/A ,2.5 Stars
Florida,Holmes,Universal American Corp.,Today's Options Premier 300 (PFFS),PFFS *,$115.00,,,,,H5421,210,0, N/A ,2.5 Stars
Florida,Holmes,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Any, Any, Any (PFFS)",PFFS,$48.50,$0,Enhanced,No Gap Coverage,EA,H5820,002,0, N/A ,2.5 Stars
Florida,Holmes,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Any, Any, Any MA Only (PFFS)",PFFS *,$39.00,,,,,H5820,026,0, N/A ,2.5 Stars
Florida,Holmes,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$102.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,061,0, N/A ,3.5 Stars
Florida,Holmes,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R3332,001,0," $5,900 ",3 Stars
Florida,Holmes,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R5287,001,0," $4,900 ",3 Stars
Florida,Holmes,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5287,002,0," $3,500 ",3 Stars
Florida,Holmes,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$85.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,005,0," $4,750 ",3.5 Stars
Florida,Holmes,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,018,0," $4,000 ",3.5 Stars
Florida,Holmes,Humana Insurance Company,Humana Reader's Digest Healthy Living Plan (Regional PPO),Regional PPO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,R5826,074,0," $4,950 ",3.5 Stars
Florida,Indian River,"CarePlus Health Plans, Inc.",CareOne (HMO),Local HMO,$0.00,$0,Enhanced,Few Generics and Few Brands,EA,H1019,043,0," $5,500 ",3.5 Stars
Florida,Indian River,WellCare,WellCare Choice (HMO-POS),Local HMO,$40.60,$0,Enhanced,All Generics,EA,H1032,002,0," $3,400 ",3 Stars
Florida,Indian River,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1032,037,0," $3,400 ",3 Stars
Florida,Indian River,WellCare,WellCare Essential (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,133,0," $3,400 ",3 Stars
Florida,Indian River,WellCare,WellCare Dividend (HMO),Local HMO,$0.00,$0,Enhanced,All Generics,EA,H1032,179,0," $5,500 ",3 Stars
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1080,004,0," $4,200 ",3 Stars
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1080,045,0," $3,900 ",3 Stars
Florida,Indian River,Health First Health Plans,Health First Classic Plan (HMO-POS),Local HMO,$91.00,$0,Enhanced,Many Generics,EA,H1099,001,0," $5,000 ",4.5 Stars
Florida,Indian River,Health First Health Plans,Health First Value Plan (HMO),Local HMO,$0.00,$0,Enhanced,Some Generics,EA,H1099,006,0," $6,000 ",4.5 Stars
Florida,Indian River,Health First Health Plans,Health First Secure Plan (HMO),Local HMO *,$30.00,,,,,H1099,009,0," $3,400 ",4.5 Stars
Florida,Indian River,Health First Health Plans,Health First Rewards Plan (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H1099,014,0," $6,700 ",4.5 Stars
Florida,Indian River,Health First Health Plans,Health First Platinum Plan (HMO),Local HMO,$155.00,$0,Enhanced,Many Generics,EA,H1099,015,0," $3,400 ",4.5 Stars
Florida,Indian River,"Universal Health Care Insurance Company, Inc.",Universal Hassle-Free (PPO),Local PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5096,001,0," $3,400 ",Plan too new to be measured 
Florida,Indian River,"Universal Health Care Insurance Company, Inc.",Universal Hassle-Free MA Only (PPO),Local PPO *,$0.00,,,,,H5096,002,0," $3,400 ",Plan too new to be measured 
Florida,Indian River,"Freedom Health, Inc.",Freedom Savings Plan (HMO),Local HMO *,$0.00,,,,,H5427,052,0," $3,400 ",3.5 Stars
Florida,Indian River,"Freedom Health, Inc.",Freedom Savings Plan Rx (HMO),Local HMO,$0.00,$0,Enhanced,No Gap Coverage,EA,H5427,054,0," $3,400 ",3.5 Stars
Florida,Indian River,"Freedom Health, Inc.",Freedom Medicare Plan Rx (HMO),Local HMO,$0.00,$0,Enhanced,Many Generics,EA,H5427,060,0," $3,400 ",3.5 Stars
Florida,Indian River,"Universal Health Care Insurance Company, Inc.","Universal Any, Any, Any (PFFS)",PFFS,$34.00,$0,Enhanced,No Gap Coverage,EA,H8098,001,0, N/A ,2 Stars
Florida,Indian River,"Universal Health Care Insurance Company, Inc.","Universal Any, Any, Any MA Only (PFFS)",PFFS *,$29.00,,,,,H8098,003,0, N/A ,2 Stars
Florida,Indian River,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$102.00,$0,Enhanced,Few Generics and Few Brands,EA,H8145,061,0, N/A ,3.5 Stars
Florida,Indian River,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R3332,001,0," $5,900 ",3 Stars
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00,$0,Enhanced,No Gap Coverage,EA,R5287,001,0," $4,900 ",3 Stars
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5287,002,0," $3,500 ",3 Stars
