"2011 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,
"Data as of December 17, 2010.  Includes all 2011 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.",,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2011, enhanced alternative plans may offer additional gap coverage which is calculated as the percentage of “generic” formulary products with coverage above and beyond the 2011 standard ""generic"" coverage gap cost-sharing benefit and/or the percentage of “brand” formulary products covered in addition to the coverage gap discount for applicable drugs.  Additional gap coverage levels are determined separately for formulary generic and brand products and are described as follows:   “All”: 100% of formulary drugs are covered through the gap, “Many”: ?65% to <100% of formulary drugs are covered through the gap, “Some”: ?10% to <65 % of formulary drugs are covered through the gap, “Few”: >0% to <10% of formulary drugs are covered through the gap (and must also be >15 products covered through the gap), “No Gap Coverage”:  0% of formulary drugs are covered through the gap (or ?15 products covered through the gap).  A label of “All Formulary Drugs” is applied for plans that cover 100% of “generic” and 100% of “brand” products (either by covering all formulary drug products in the gap or by having no initial coverage limit).",,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","Type of 
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Preventive Services Provided at Zero Cost Share
North Carolina,Cherokee,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Cherokee,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Cherokee,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Cherokee,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Cherokee,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Cherokee,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Cherokee,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Chowan,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Chowan,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Chowan,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$80.50,$0,Enhanced,Many Generics,EA,H3449,005,0,"$3,400",Yes
North Carolina,Chowan,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0,"$3,400",Yes
North Carolina,Chowan,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Standard (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H3449,013,0,"$3,400",Yes
North Carolina,Chowan,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$62.00,$0,Enhanced,None,EA,H3404,001,0,"$3,400",Yes
North Carolina,Chowan,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced Freedom (PPO),Local PPO,$169.80,$0,Enhanced,Many Generics,EA,H3404,002,0,"$3,400",Yes
North Carolina,Chowan,Humana Insurance Company,Humana Gold Choice H8145-063 (PFFS),PFFS,$42.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,063,0,"$5,500",Yes
North Carolina,Chowan,Humana Insurance Company,Humana Gold Choice H8145-114 (PFFS),PFFS *,$0.00,,,,,H8145,114,0,"$6,700",Yes
North Carolina,Chowan,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Chowan,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Chowan,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Chowan,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
North Carolina,Chowan,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
North Carolina,Chowan,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Chowan,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Chowan,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Chowan,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Chowan,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Chowan,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Chowan,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Clay,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Clay,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Clay,Humana Insurance Company,HumanaChoice H3405-007 (PPO),Local PPO,$21.00,$0,Enhanced,"Few Generics, Few Brands",EA,H3405,007,0,"$3,900",Yes
North Carolina,Clay,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Clay,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Clay,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Clay,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
North Carolina,Clay,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
North Carolina,Clay,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Clay,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Clay,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Clay,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Clay,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Clay,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Clay,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Cleveland,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Cleveland,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Cleveland,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$80.50,$0,Enhanced,Many Generics,EA,H3449,005,0,"$3,400",Yes
North Carolina,Cleveland,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0,"$3,400",Yes
North Carolina,Cleveland,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Standard (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H3449,013,0,"$3,400",Yes
North Carolina,Cleveland,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$62.00,$0,Enhanced,None,EA,H3404,001,0,"$3,400",Yes
North Carolina,Cleveland,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced Freedom (PPO),Local PPO,$169.80,$0,Enhanced,Many Generics,EA,H3404,002,0,"$3,400",Yes
North Carolina,Cleveland,Humana Insurance Company,Humana Gold Choice H2944-137 (PFFS),PFFS,$68.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,137,0,"$5,900",Yes
North Carolina,Cleveland,Humana Insurance Company,Humana Gold Choice H2944-195 (PFFS),PFFS *,$15.00,,,,,H2944,195,0,"$6,700",Yes
North Carolina,Cleveland,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Cleveland,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Cleveland,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Cleveland,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
North Carolina,Cleveland,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
North Carolina,Cleveland,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Cleveland,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Cleveland,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Cleveland,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Cleveland,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Cleveland,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Cleveland,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Columbus,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Columbus,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Columbus,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$80.50,$0,Enhanced,Many Generics,EA,H3449,005,0,"$3,400",Yes
North Carolina,Columbus,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0,"$3,400",Yes
North Carolina,Columbus,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Standard (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H3449,013,0,"$3,400",Yes
North Carolina,Columbus,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$62.00,$0,Enhanced,None,EA,H3404,001,0,"$3,400",Yes
North Carolina,Columbus,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced Freedom (PPO),Local PPO,$169.80,$0,Enhanced,Many Generics,EA,H3404,002,0,"$3,400",Yes
North Carolina,Columbus,Humana Insurance Company,Humana Gold Choice H2944-137 (PFFS),PFFS,$68.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,137,0,"$5,900",Yes
North Carolina,Columbus,Humana Insurance Company,Humana Gold Choice H2944-195 (PFFS),PFFS *,$15.00,,,,,H2944,195,0,"$6,700",Yes
North Carolina,Columbus,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Columbus,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Columbus,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Columbus,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
North Carolina,Columbus,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
North Carolina,Columbus,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Columbus,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Columbus,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Columbus,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Columbus,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Craven,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Craven,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Craven,Humana Insurance Company,Humana Gold Choice H2944-137 (PFFS),PFFS,$68.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,137,0,"$5,900",Yes
North Carolina,Craven,Humana Insurance Company,Humana Gold Choice H2944-195 (PFFS),PFFS *,$15.00,,,,,H2944,195,0,"$6,700",Yes
North Carolina,Craven,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Craven,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Craven,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Craven,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
North Carolina,Craven,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
North Carolina,Craven,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Craven,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Craven,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Craven,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Craven,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Craven,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Craven,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Cumberland,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$80.50,$0,Enhanced,Many Generics,EA,H3449,005,0,"$3,400",Yes
North Carolina,Cumberland,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0,"$3,400",Yes
North Carolina,Cumberland,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Standard (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H3449,013,0,"$3,400",Yes
North Carolina,Cumberland,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$62.00,$0,Enhanced,None,EA,H3404,001,0,"$3,400",Yes
North Carolina,Cumberland,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced Freedom (PPO),Local PPO,$169.80,$0,Enhanced,Many Generics,EA,H3404,002,0,"$3,400",Yes
North Carolina,Cumberland,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Cumberland,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Cumberland,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Cumberland,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus (HMO-POS),Local HMO,$0.00,$0,Enhanced,None,EA,H3456,001,0,"$4,750",Yes
North Carolina,Cumberland,SecureHorizons by UnitedHealthcare,AARP MedicareComplete Plus Essential (HMO-POS),Local HMO *,$0.00,,,,,H3456,020,0,"$4,200",Yes
North Carolina,Currituck,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Currituck,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Currituck,Humana Insurance Company,Humana Gold Choice H2944-137 (PFFS),PFFS,$68.00,$0,Enhanced,"Few Generics, Few Brands",EA,H2944,137,0,"$5,900",Yes
North Carolina,Currituck,Humana Insurance Company,Humana Gold Choice H2944-195 (PFFS),PFFS *,$15.00,,,,,H2944,195,0,"$6,700",Yes
North Carolina,Currituck,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Currituck,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Currituck,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Currituck,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$29.00,,,,,H5006,018,7,"$5,000",Yes
North Carolina,Currituck,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$49.00,,,,,H5006,014,4,"$3,000",Yes
North Carolina,Currituck,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$70.70,$200,Basic,None,BA,H5006,017,7,"$4,000",Yes
North Carolina,Currituck,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Currituck,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Currituck,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Currituck,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Currituck,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Currituck,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Dare,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential (PFFS),PFFS *,$0.00,,,,,H0979,021,0,"$3,400",Yes
North Carolina,Dare,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.",Presidential Plus (PFFS),PFFS,$0.00,$0,Enhanced,None,EA,H0979,022,0,"$3,400",Yes
North Carolina,Dare,Humana Insurance Company,HumanaChoice R5826-003 (Regional PPO),Regional PPO,$64.00,$0,Enhanced,"Few Generics, Few Brands",EA,R5826,003,0,"$5,900",Yes
North Carolina,Dare,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0,"$3,400",Yes
North Carolina,Dare,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$58.00,$310,Basic,None,DS,R5826,079,0,"$5,900",Yes
North Carolina,Dare,Sterling Life Insurance Company,Sterling Basic (PFFS),PFFS *,$39.00,,,,,H5006,018,8,"$5,000",Yes
North Carolina,Dare,Sterling Life Insurance Company,Sterling Option I (PFFS),PFFS *,$69.00,,,,,H5006,014,5,"$3,000",Yes
North Carolina,Dare,Sterling Life Insurance Company,Sterling Option II (PFFS),PFFS,$90.70,$200,Basic,None,BA,H5006,017,8,"$4,000",Yes
North Carolina,Dare,Unicare Life & Health Ins. Company,SecurityChoice Classic (PFFS),PFFS *,$0.00,,,,,H0540,001,0,"$5,000",Yes
North Carolina,Dare,Unicare Life & Health Ins. Company,SecurityChoice Plus (PFFS),PFFS,$30.00,$0,Enhanced,Many Generics,EA,H0540,020,0,"$5,000",Yes
North Carolina,Dare,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,002,0,"$6,700",No
North Carolina,Dare,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)",PFFS *,$0.00,,,,,H5820,026,0,"$6,700",No
North Carolina,Dare,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Platinum (PFFS)",PFFS,$65.00,$0,Enhanced,None,EA,H5820,008,0,"$6,700",No
North Carolina,Dare,"UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","e-Any, Any, Any Gold Direct (PFFS)",PFFS,$0.00,$0,Enhanced,None,EA,H5820,032,0,"$6,700",No
North Carolina,Davidson,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$80.50,$0,Enhanced,Many Generics,EA,H3449,005,0,"$3,400",Yes
North Carolina,Davidson,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0,"$3,400",Yes
North Carolina,Davidson,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Standard (HMO),Local HMO,$0.00,$0,Enhanced,None,EA,H3449,013,0,"$3,400",Yes
North Carolina,Davidson,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$62.00,$0,Enhanced,None,EA,H3404,001,0,"$3,400",Yes
North Carolina,Davidson,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced Freedom (PPO),Local PPO,$169.80,$0,Enhanced,Many Generics,EA,H3404,002,0,"$3,400",Yes
North Carolina,Davidson,Humana Insurance Company,Humana Gold Choice H8145-063 (PFFS),PFFS,$42.00,$0,Enhanced,"Few Generics, Few Brands",EA,H8145,063,0,"$5,500",Yes
North Carolina,Davidson,Humana Insurance Company,Humana Gold Choice H8145-114 (PFFS),PFFS *,$0.00,,,,,H8145,114,0,"$6,700",Yes
